-1.762144,1.186457,0.757821,0.040686,-0.029727,-0.142655,0.988489,0.037038,0.230026,0.3956,0.422697,-0.294408,-0.143983,-0.273788,-0.368652,-0.116839,0.246471,-0.024119,0.110967,-0.008814,0.00312,0.138563,-0.74272,0.198895,-0.301513,-0.501031,0.297007,-0.065161,-0.297526,-0.453264,-0.939693,-0.116802,-0.540945,-0.278157,0.168951,0.064783
-1.76062,1.175106,0.759253,0.032861,-0.027824,-0.143095,0.988772,0.02254,0.272864,0.380252,0.461155,-0.294722,-0.161721,-0.300563,-0.340264,-0.112166,0.310965,-0.020122,0.132973,-0.018325,0.037213,0.146427,-0.711498,0.152852,-0.284502,-0.487228,0.308719,-0.067172,-0.294367,-0.530478,-0.848789,-0.142612,-0.485336,-0.275663,0.171528,0.075089
-1.759281,1.163479,0.760276,0.018659,-0.025461,-0.138398,0.989874,-0.007006,0.327688,0.34747,0.512917,-0.28035,-0.174645,-0.310416,-0.301637,-0.121448,0.35979,-0.027043,0.128449,-0.029503,0.069145,0.159257,-0.689044,0.12425,-0.279757,-0.474941,0.319193,-0.068742,-0.289563,-0.567186,-0.779826,-0.1611,-0.444508,-0.276829,0.172259,0.08585
-1.757964,1.152737,0.760907,0.008566,-0.023416,-0.131692,0.990977,-0.047596,0.369711,0.310298,0.567759,-0.244592,-0.182163,-0.318123,-0.272275,-0.131459,0.403294,-0.049802,0.112726,-0.041549,0.08822,0.173747,-0.663232,0.105183,-0.291578,-0.466294,0.328731,-0.070555,-0.285482,-0.562367,-0.704786,-0.185476,-0.409583,-0.281113,0.171543,0.096436
-1.756571,1.144051,0.761428,0.005718,-0.020839,-0.124004,0.992046,-0.08643,0.390536,0.301095,0.609301,-0.211099,-0.151626,-0.328189,-0.262038,-0.140859,0.438376,-0.071457,0.103378,-0.053875,0.096647,0.18528,-0.630296,0.092052,-0.314309,-0.463307,0.339323,-0.073407,-0.283047,-0.52565,-0.627756,-0.20886,-0.385932,-0.290285,0.169363,0.107306
-1.754761,1.13759,0.763038,0.00764,-0.019134,-0.116659,0.992958,-0.104039,0.390315,0.318097,0.616966,-0.197531,-0.108027,-0.329086,-0.265405,-0.15276,0.451655,-0.08394,0.097616,-0.061433,0.094113,0.185578,-0.593627,0.086734,-0.34559,-0.471377,0.351836,-0.076671,-0.282944,-0.468268,-0.576151,-0.225374,-0.384627,-0.304105,0.164083,0.117839
-1.75218,1.132698,0.764749,0.012552,-0.019116,-0.115014,0.993101,-0.102783,0.366804,0.321176,0.59588,-0.199616,-0.10799,-0.324231,-0.271796,-0.157261,0.450378,-0.089402,0.094052,-0.062281,0.089577,0.181553,-0.559921,0.087882,-0.373191,-0.48605,0.366092,-0.081222,-0.284299,-0.407014,-0.560378,-0.230273,-0.397958,-0.318359,0.158109,0.129753
-1.749367,1.129253,0.766284,0.015938,-0.01899,-0.117213,0.992797,-0.090698,0.331609,0.298661,0.548257,-0.2117,-0.145294,-0.318691,-0.272832,-0.155689,0.444027,-0.091084,0.0916,-0.063465,0.084962,0.172919,-0.539497,0.096964,-0.387597,-0.507794,0.380201,-0.085583,-0.286536,-0.369117,-0.569584,-0.225992,-0.413893,-0.331231,0.152515,0.142677
-1.74648,1.127149,0.767359,0.017564,-0.017055,-0.119872,0.992487,-0.074072,0.300256,0.27398,0.48712,-0.224676,-0.161713,-0.315608,-0.271389,-0.153703,0.43665,-0.091636,0.089922,-0.070322,0.079434,0.162008,-0.54737,0.116345,-0.388776,-0.538154,0.392505,-0.088066,-0.289224,-0.362526,-0.593173,-0.221318,-0.431142,-0.343843,0.147595,0.155347
-1.743607,1.125867,0.767949,0.017883,-0.015742,-0.118809,0.992631,-0.054982,0.290266,0.280488,0.436626,-0.227073,-0.159819,-0.310642,-0.271379,-0.156188,0.430607,-0.092075,0.089044,-0.079925,0.073841,0.14927,-0.573049,0.135381,-0.3854,-0.56048,0.402535,-0.088827,-0.291989,-0.373541,-0.620957,-0.227391,-0.451957,-0.354154,0.143952,0.167115
-1.740532,1.125837,0.768089,0.014469,-0.01419,-0.120667,0.992486,-0.036971,0.295289,0.305042,0.406235,-0.233458,-0.148606,-0.307497,-0.264992,-0.157985,0.427818,-0.092869,0.089228,-0.092456,0.065186,0.135916,-0.599483,0.15111,-0.377768,-0.575962,0.409957,-0.088809,-0.295426,-0.392684,-0.63626,-0.235662,-0.466118,-0.360476,0.14088,0.177677
-1.737619,1.126886,0.768073,0.012487,-0.012925,-0.122523,0.992303,-0.020784,0.295025,0.321009,0.382131,-0.240348,-0.134617,-0.308913,-0.262471,-0.156397,0.430719,-0.093051,0.090673,-0.10266,0.054734,0.123371,-0.620497,0.159119,-0.378036,-0.582143,0.415851,-0.089082,-0.298679,-0.409851,-0.644235,-0.248163,-0.47912,-0.363833,0.137134,0.187319
-1.735,1.128611,0.768087,0.011837,-0.012274,-0.123562,0.99219,-0.00891,0.291118,0.329899,0.366639,-0.244173,-0.129487,-0.311506,-0.264648,-0.153705,0.435177,-0.091683,0.09326,-0.107732,0.043473,0.112567,-0.633556,0.156792,-0.386941,-0.576296,0.420999,-0.089996,-0.301306,-0.415723,-0.63873,-0.259789,-0.49806,-0.366003,0.133548,0.196114
